time_from_start,number_of_rows_finished
475.5986626148224,51318
475.78946590423584,51324
476.22444891929626,51356
476.5427179336548,51388
476.5737645626068,51398
476.7159945964813,51430
476.9149603843689,51436
477.5315284729004,51468
477.5844798088074,51500
477.8453483581543,51510
477.93690967559814,51521
478.15690445899963,51531
478.1596384048462,51563
478.9620306491852,51595
478.9893386363983,51627
479.1855056285858,51659
479.1910090446472,51691
479.5041320323944,51701
479.5126910209656,51711
479.6322731971741,51715
479.97741413116455,51747
480.022408246994,51779
480.3040277957916,51789
480.53543519973755,51821
480.7188651561737,51834
480.91808581352234,51840
480.92044401168823,51852
481.03479170799255,51884
481.4134018421173,51896
481.5419623851776,51900
481.8238980770111,51932
481.9285514354706,51964
481.9404106140137,51996
482.31127548217773,52008
482.82564997673035,52040
482.95965600013733,52072
482.97590804100037,52104
483.1252567768097,52109
483.1379585266113,52119
483.2655909061432,52123
483.4141056537628,52155
483.98183155059814,52187
484.14026045799255,52219
484.23365330696106,52227
484.41144728660583,52259
484.52449584007263,52271
484.56415605545044,52272
484.58789467811584,52282
484.73737692832947,52292
484.82661485671997,52324
485.09713673591614,52334
485.58404517173767,52366
485.82759976387024,52398
485.9426965713501,52409
485.98223400115967,52410
486.11269450187683,52442
486.1760265827179,52453
486.42351818084717,52485
486.5040011405945,52495
486.76279163360596,52505
486.99444103240967,52537
487.1167402267456,52569
487.50434136390686,52581
487.75912833213806,52589
487.7612066268921,52621
487.9068410396576,52653
488.0102655887604,52685
488.0817596912384,52695
488.2463698387146,52702
488.77434372901917,52734
488.89982652664185,52766
489.27323842048645,52778
489.27958154678345,52810
489.5875816345215,52820
489.63108372688293,52831
489.71004462242126,52863
489.81417965888977,52895
489.8863694667816,52897
490.5783762931824,52929
490.66499853134155,52961
490.7091519832611,52993
490.91179728507996,53025
491.02702140808105,53035
491.0454330444336,53047
491.2346525192261,53057
491.33139991760254,53066
491.58651423454285,53098
491.9023208618164,53108
492.2409327030182,53140
492.3969933986664,53172
492.52787470817566,53176
492.5744752883911,53186
492.7763571739197,53192
492.9269096851349,53224
493.0894274711609,53229
493.70144724845886,53261
493.77701330184937,53293
493.83878803253174,53297
494.0505666732788,53329
494.09566473960876,53361
494.21850967407227,53366
494.42905139923096,53376
494.81966066360474,53408
494.8710129261017,53440
495.2012851238251,53452
495.20796155929565,53484
495.2844569683075,53497
495.5237760543823,53507
495.93945813179016,53539
496.20095229148865,53571
496.51655769348145,53581
496.6399390697479,53613
496.9627888202667,53623
496.97527623176575,53655
497.33243703842163,53665
497.51310873031616,53697
497.5347912311554,53702
497.74896240234375,53734
497.7802927494049,53742
498.0645589828491,53752
498.25293254852295,53784
498.7879316806793,53816
499.0005786418915,53848
499.17980194091797,53860
499.21725368499756,53861
499.2725079059601,53893
499.68808698654175,53906
500.01180052757263,53938
500.02165365219116,53970
500.33854126930237,53980
500.4440896511078,54012
500.69733142852783,54044
500.7982919216156,54054
501.01649928092957,54086
501.01961851119995,54096
501.24646615982056,54102
501.36036109924316,54134
501.36834478378296,54144
501.43108201026917,54146
501.9796619415283,54178
502.3093190193176,54210
502.3682243824005,54242
502.44233679771423,54274
502.65452551841736,54283
502.8179337978363,54295
502.9684784412384,54305
502.9869616031647,54337
503.30453300476074,54347
503.37138271331787,54379
503.70119738578796,54389
503.8251941204071,54421
503.86343479156494,54422
503.97690081596375,54454
